gtin_upc,ingredients,description,brand_owner,brand_name,subbrand_name,branded_food_category
34000952526,"REESE'S PEANUT BUTTER PUMPKINS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK), REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),REESE'S PEANUT BUTTER BATS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK), REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),KIT KAT WAFER BAR BREAKING BONES - SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), WHEAT FLOUR, SKIM MILK, CORN SYRUP SOLIDS, LACTOSE (MILK), CONTAINS 2% OR LESS OF: CHOCOLATE, LECITHIN (SOY), PGPR, SALT, YEAST, VANILLIN (ARTIFICIAL FLAVOR), BAKING SODA,KIT KAT WAFER BAR WITCHES BREW - SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), WHEAT FLOUR, SKIM MILK, CORN SYRUP SOLIDS, LACTOSE (MILK), CONTAINS 2% OR LESS OF: CHOCOLATE, LECITHIN (SOY), NATURAL & ARTIFICIAL FLAVOR, PGPR, ARTIFICIAL COLOR (YELLOW 5 LAKE, BLUE 1 LAKE), SALT, YEAST, BAKING SODA,HERSHEY'S COOKIES 'N' CREME FANGS - SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), SKIM MILK, CORN SYRUP SOLIDS, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), LACTOSE (MILK), CONTAINS 2% OR LESS OF: COCOA PROCESSED WITH ALKALI, LECITHIN (SOY), WHEY (MILK), HIGH FRUCTOSE CORN SYRUP, CHOCOLATE, BAKING SODA, SALT, PGPR, NATURAL & ARTIFICIAL FLAVOR","HERSHEY'S CANDY ASSORTMENT SNACK SIZE, 45 COUNT, 22.55 OZ, PEANUT BUTTER; PUMPKIN; COOKIES 'N' CREME",The Hershey Company,HERSHEY'S,,Candy
34000952533,"WHOPPERS MALTED MILK BALLS - SUGAR, CORN SYRUP SOLIDS, WHEY (MILK), HYDROGENATED PALM KERNEL OIL, PALM KERNEL OIL, CORN SYRUP, COCOA, MALTED MILK (BARLEY MALT, WHEAT FLOUR, MILK, SALT, BAKING SODA), SORBITAN TRISTEARATE, LECITHIN (SOY), CONFECTIONER'S GLAZE, SALT, ARTIFICIAL FLAVOR, CALCIUM CARBONATE, TAPIOCA DEXTRIN,MILK DUDS CANDY - CORN SYRUP SOLIDS, SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL &/OR SAFFLOWER OIL), DEXTROSE, REDUCED PROTEIN WHEY (MILK), SKIM MILK, BROWN SUGAR, CONTAINS 2% OR LESS OF: LACTOSE (MILK), MONO- AND DIGLYCERIDES, CHOCOLATE, COCOA, COCOA PROCESSED WITH ALKALI, BAKING SODA, CONFECTIONER'S GLAZE, SALT, LECITHIN (SOY), TAPIOCA DEXTRIN, VANILLIN (ARTIFICIAL FLAVOR),REESE'S PIECES CANDY - SUGAR, PARTIALLY DEFATTED PEANUTS, HYDROGENATED VEGETABLE OIL (PALM KERNEL OIL, SOYBEAN OIL), CORN SYRUP SOLIDS, DEXTROSE, CONTAINS 2% OR LESS OF: PALM KERNEL OIL, CORN SYRUP, SALT, ARTIFICIAL COLOR (INCLUDING YELLOW 5 LAKE, YELLOW 6 LAKE, RED 40 LAKE, BLUE 1 LAKE), MODIFIED CORNSTARCH, CONFECTIONER'S GLAZE, LECITHIN (SOY), VANILLIN (ARTIFICIAL FLAVOR), CARNAUBA WAX, MILK,REESE'S PEANUT BUTTER CUP - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ, CITRIC ACID (TO MAINTAIN FRESHNESS),HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE, MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR),KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA",MINIATURES CANDY ASSORTMENT,The Hershey Company,HERSHEY,,Chocolate
34000952519,"REESE'S PEANUT BUTTER PUMPKINS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK), REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),REESE'S PEANUT BUTTER CUPS - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS),REESE'S WHITE PEANUT BUTTER GHOSTS - PEANUTS, SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), DEXTROSE, SKIM MILK, CORN SYRUP SOLIDS, LACTOSE (MILK), CONTAINS 2% OR LESS OF: SALT, LECITHIN (SOY), PGPR, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),REESE'S PIECES CANDY - SUGAR, PARTIALLY DEFATTED PEANUTS, HYDROGENATED VEGETABLE OIL (PALM KERNEL OIL, SOYBEAN OIL), CORN SYRUP SOLIDS, DEXTROSE, CONTAINS 2% OR LESS OF: PALM KERNEL OIL, CORN SYRUP, SALT, ARTIFICIAL COLOR (INCLUDING YELLOW 5 LAKE, YELLOW 6 LAKE, RED 40 LAKE, BLUE 1 LAKE), MODIFIED CORNSTARCH, CONFECTIONER'S GLAZE, LECITHIN (SOY), VANILLIN (ARTIFICIAL FLAVOR), CARNAUBA WAX, MILK","REESE'S CANDY ASSORTMENT SNACK SIZE, 75 COUNT, 40.71 OZ",The Hershey Company,REESE'S,,Candy
34000943845,"REESE'S PEANUT BUTTER CUPS - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS),REESE'S PEANUT BUTTER PUMPKINS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK, REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA,HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE, MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR)","HERSHEY'S CANDY ASSORTMENT SNACK SIZE, 50 COUNT, 25.73 OZ, PEANUT BUTTER; MILK CHOCOLATE",The Hershey Company,HERSHEY'S,,Chocolate
34000943722,"REESE'S PEANUT BUTTER CUP - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ, CITRIC ACID (TO MAINTAIN FRESHNESS),REESE'S PEANUT BUTTER PUMPKINS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK), REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA,HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE, MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR),ALMOND JOY CANDY BAR - CORN SYRUP, SUGAR, COCONUT, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), ALMONDS, LACTOSE (MILK), CONTAINS 2% OR LESS OF: REDUCED PROTEIN WHEY (MILK), CHOCOLATE, COCOA, SKIM MILK, COCOA PROCESSED WITH ALKALI, WHEY (MILK), SALT, LECITHIN (SOY), VANILLIN (ARTIFICIAL FLAVOR), HYDROLYZED MILK PROTEIN, SODIUM METABISULFITE (TO MAINTAIN FRESHNESS), PGPR,MILK DUDS CANDY - CORN SYRUP SOLIDS, SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL &/OR SAFFLOWER OIL), DEXTROSE, REDUCED PROTEIN WHEY (MILK), SKIM MILK, BROWN SUGAR, CONTAINS 2% OR LESS OF: LACTOSE (MILK), MONO- AND DIGLYCERIDES, CHOCOLATE, COCOA, COCOA PROCESSED WITH ALKALI, BAKING SODA, CONFECTIONER'S GLAZE, SALT, LECITHIN (SOY), TAPIOCA DEXTRIN, VANILLIN (ARTIFICIAL FLAVOR)","HERSHEY'S CANDY ASSORTMENT, 90 COUNT, 33.3 OZ",The Hershey Company,HERSHEY'S,,Candy
34000943753,"REESE'S PEANUT BUTTER CUPS - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS),REESE'S PEANUT BUTTER PUMPKINS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK), REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA,HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE, MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR),ALMOND JOY CANDY BAR - CORN SYRUP, SUGAR, COCONUT, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), ALMONDS, LACTOSE (MILK), CONTAINS 2% OR LESS OF: REDUCED PROTEIN WHEY (MILK), CHOCOLATE, COCOA, SKIM MILK, COCOA PROCESSED WITH ALKALI, WHEY (MILK), SALT, LECITHIN (SOY), VANILLIN (ARTIFICIAL FLAVOR), HYDROLYZED MILK PROTEIN, SODIUM METABISULFITE (TO MAINTAIN FRESHNESS), PGPR","HERSHEY'S CANDY ASSORTMENT SNACK SIZE, 50 COUNT, 26.51 OZ",The Hershey Company,HERSHEY'S,,Candy
34000943760,"ALMOND JOY CANDY BAR - CORN SYRUP, SUGAR, COCONUT, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), ALMONDS, LACTOSE (MILK), CONTAINS 2% OR LESS OF: REDUCED PROTEIN WHEY (MILK), CHOCOLATE, COCOA, SKIM MILK, COCOA PROCESSED WITH ALKALI, WHEY (MILK), SALT, LECITHIN (SOY), VANILLIN (ARTIFICIAL FLAVOR), HYDROLYZED MILK PROTEIN, SODIUM METABISULFITE (TO MAINTAIN FRESHNESS), PGPR,KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA,REESE'S PEANUT BUTTER PUMPKINS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK), REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),REESE'S PEANUT BUTTER CUPS - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS),HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR),MILK DUDS CANDY - CORN SYRUP SOLIDS, SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL &/OR SAFFLOWER OIL), DEXTROSE, REDUCED PROTEIN WHEY (MILK), SKIM MILK, BROWN SUGAR, CONTAINS 2% OR LESS OF: LACTOSE (MILK), MONO- AND DIGLYCERIDES, CHOCOLATE, COCOA, COCOA PROCESSED WITH ALKALI, BAKING SODA, CONFECTIONER'S GLAZE, SALT, LECITHIN (SOY), TAPIOCA DEXTRIN, VANILLIN (ARTIFICIAL FLAVOR)","HERSHEY'S CANDY ASSORTMENT, 145 COUNT, 55.56 OZ, PUMPKINS; COCONUT; ALMOND",The Hershey Company,HERSHEY'S,,Candy
34000943791,"WHOPPERS MALTED MILK BALLS - SUGAR, CORN SYRUP SOLIDS, WHEY (MILK), HYDROGENATED PALM KERNEL OIL, PALM KERNEL OIL, CORN SYRUP, COCOA, MALTED MILK (BARLEY MALT, WHEAT FLOUR, MILK, SALT, BAKING SODA), SORBITAN TRISTEARATE, LECITHIN (SOY), CONFECTIONER'S GLAZE, SALT, ARTIFICIAL FLAVOR, CALCIUM CARBONATE, TAPIOCA DEXTRIN,KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA,ROLO CANDY - SUGAR, SKIM MILK, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), HYDROGENATED VEGETABLE OIL (PALM KERNEL OIL, SOYBEAN OIL), CHOCOLATE, LACTOSE (MILK), CONTAINS 2% OR LESS OF: SALT, LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), BAKING SODA,REESE'S PEANUT BUTTER CUPS - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ, CITRIC ACID (TO MAINTAIN FRESHNESS),HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE, MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR),MILK DUDS CANDY - CORN SYRUP SOLIDS, SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL &/OR SAFFLOWER OIL), DEXTROSE, REDUCED PROTEIN WHEY (MILK), SKIM MILK, BROWN SUGAR, CONTAINS 2% OR LESS OF: LACTOSE (MILK), MONO-AND DIGLYCERIDES, CHOCOLATE, COCOA, COCOA PROCESSED WITH ALKALI, BAKING SODA, CONFECTIONER'S GLAZE, SALT, LECITHIN (SOY), TAPIOCA DEXTRIN, VANILLIN (ARTIFICIAL FLAVOR)",MINIATURES CANDY ASSORTMENT,The Hershey Company,HERSHEY'S,,Candy
34000943814,"WHOPPERS MALTED MILK BALLS - SUGAR, CORN SYRUP SOLIDS, WHEY (MILK), HYDROGENATED PALM KERNEL OIL, PALM KERNEL OIL, CORN SYRUP, COCOA, MALTED MILK (BARLEY MALT, WHEAT FLOUR, MILK, SALT, BAKING SODA), SORBITAN TRISTEARATE, LECITHIN (SOY), CONFECTIONER'S GLAZE, SALT, ARTIFICIAL FLAVOR, CALCIUM CARBONATE, TAPIOCA DEXTRIN,KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA,REESE'S PIECES CANDY - SUGAR, PARTIALLY DEFATTED PEANUTS, HYDROGENATED VEGETABLE OIL (PALM KERNEL OIL, SOYBEAN OIL), CORN SYRUP SOLIDS, DEXTROSE, CONTAINS 2% OR LESS OF: PALM KERNEL OIL, CORN SYRUP, SALT, ARTIFICIAL COLOR (INCLUDING YELLOW 5 LAKE, YELLOW 6 LAKE, RED 40 LAKE, BLUE 1 LAKE), MODIFIED CORNSTARCH, CONFECTIONER'S GLAZE, LECITHIN (SOY), VANILLIN (ARTIFICIAL FLAVOR), CARNAUBA WAX, MILK,REESE'S PEANUT BUTTER CUP - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS),HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE, MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR),MILK DUDS CANDY - CORN SYRUP SOLIDS, SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL &/OR SAFFLOWER OIL), DEXTROSE, REDUCED PROTEIN WHEY (MILK), SKIM MILK, BROWN SUGAR, CONTAINS 2% OR LESS OF: LACTOSE (MILK), MONO- AND DIGLYCERIDES, CHOCOLATE, COCOA, COCOA PROCESSED WITH ALKALI, BAKING SODA, CONFECTIONER'S GLAZE, SALT, LECITHIN (SOY), TAPIOCA DEXTRIN, VANILLIN (ARTIFICIAL FLAVOR)","MINIATURES CANDY ASSORTMENT, PEANUT BUTTER; MILK CHOCOLATE",The Hershey Company,HERSHEY'S,,Candy
34000943821,"REESE'S PEANUT BUTTER CUPS - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS),REESE'S PEANUT BUTTER PUMPKINS - PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: LACTOSE (MILK) REDUCED PROTEIN WHEY (MILK), SALT, CHOCOLATE, SKIM MILK, COCOA PROCESSED WITH ALKALI, COCOA, LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR),KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA","HERSHEY'S CANDY ASSORTMENT SNACK SIZE, 50 COUNT, 26.4 OZ",The Hershey Company,HERSHEY'S,,Chocolate
34000944033,"JOLLY RANCHER LOLLIPOPS - SUGAR, CORN SYRUP, MALIC ACID, CONTAINS 2% OR LESS OF: NATURAL & ARTIFICIAL FLAVOR, SODIUM LACTATE, ARTIFICIAL COLOR (RED 40, YELLOW 5, BLUE 1, YELLOW 6), MINERAL OIL, LECITHIN (SOY),KIT KAT WAFER BAR - SUGAR, WHEAT FLOUR, COCOA BUTTER, CHOCOLATE, LACTOSE (MILK), VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), SKIM MILK, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR), SALT, YEAST, BAKING SODA,REESE'S PEANUT BUTTER CUPS - MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ, CITRIC ACID (TO MAINTAIN FRESHNESS),TWIZZLERS TWISTS STRAWBERRY CANDY - CORN SYRUP, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN, MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, CONTAINS 2% OR LESS OF: PALM OIL, SALT, GLYCERYL MONOSTEARATE, ARTIFICIAL FLAVOR, CORNSTARCH, GLYCERIN, POTASSIUM CARBONATE, ARTIFICIAL COLOR (RED 40), SODIUM CARBONATE,HERSHEY'S MILK CHOCOLATE - MILK CHOCOLATE (SUGAR, CHOCOLATE, MILK, COCOA BUTTER, SKIM MILK, MILK FAT, LECITHIN (SOY) PGPR, NATURAL FLAVOR),HARIBO GOLDBEARS - GLUCOSE SYRUP (FROM WHEAT OR CORN), SUGAR, GELATIN, DEXTROSE (FROM WHEAT OR CORN), CONTAINS LESS THAN 2% OF: CITRIC ACID, ARTIFICIAL AND NATURAL FLAVORS, SUNFLOWER OIL, WHITE BEESWAX, YELLOW BEESWAX, YELLOW 5, RED 40, BLUE 1","MINIATURES CANDY ASSORTMENT, PEANUT BUTTER; STRAWBERRY; MILK CHOCOLATE",The Hershey Company,HERSHEY'S,,Candy
